appid,name,price,positive_ratings,negative_ratings,total_ratings
736050,Kink,3.99,1,0,1
736110,Deep Sorrow,2.89,21,12,33
736180,EX0: Dark Moon,0.79,3,0,3
736190,中国式家长 / Chinese Parents,7.19,10858,1227,12085
736200,Nana in the Dark,2.09,21,9,30
736220,Post Scriptum,24.50,2889,1556,4445
736230,Salt Thrust,5.19,1,0,1
736250,Amberskull,3.99,34,7,41
736260,Baba Is You,11.39,1300,26,1326
736340,VR Mini Bowling,3.99,17,3,20
736390,Unforgiving Happiness,2.09,8,0,8
736400,Soundscape Classic,0.00,6,5,11
736410,Normal Fastfood Fantasy,1.69,6,9,15
736420,Yag,13.49,6,0,6
736430,Clicker bAdventure,2.09,16,28,44
736480,Glory & Honor,7.99,0,1,1
736510,Gold key,0.79,13,7,20
736570,The Crooked Man,2.09,156,9,165
736610,WAR Pig - Big Bang,5.19,0,1,1
736710,Yōdanji,4.49,11,4,15
736720,BAAM SQUAD,11.39,62,4,66
736810,The Raven Remastered,17.99,50,17,67
736840,aMAZE Double,0.79,26,4,30
736850,We. The Revolution,15.49,275,87,362
736860,Hidden Object Adventure: Around the World in 80 Days. 隐藏物品,1.99,87,37,124
736920,Here & Elsewhere,0.00,3,2,5
736930,Delicious - Moms vs Dads,9.99,22,15,37
737070,OlympicVR,0.79,1,3,4
737260,Coaster of Carnage VR,0.79,9,14,23
737280,Moose Invasion,0.00,6,1,7
737330,Pixelord,0.79,11,8,19
737380,Cutthroat,11.39,3,0,3
737390,Batch 17,3.99,3,5,8
737490,Journey to Luonto,0.00,11,3,14
737510,Dead Forest,0.79,6,16,22
737530,I'm Lost,0.79,14,26,40
737600,40 Days [四十天],3.99,4,4,8
737660,The Deepest House,5.79,1,0,1
737690,Bernackels' Shoggoth,9.99,15,5,20
737710,Melody of Iris-虹色旋律-(Full Color ver.),23.79,73,4,77
737730,TrES-2b,0.79,4,1,5
737800,F1 2018,44.99,2491,630,3121
737810,Fluffy Friends 2,1.69,16,12,28
737830,Christmas Puzzle,7.19,11,1,12
737840,GyroCube VR,6.19,4,1,5
737870,Conduct DELUXE!,7.19,54,6,60
737880,RIFF VR,7.19,17,9,26
737890,Catastronauts,12.39,25,5,30
737930,Online Circle Pong,0.79,9,2,11
737980,The Grimsworth Reports: Woodfall,7.19,2,0,2
738000,Achievement Lurker: Respectable Accomplishment,1.69,26,9,35
738020,ELMIA,7.19,60,13,73
738030,Monjarmageddon,2.09,3,0,3
738060,Freddy Fazbear's Pizzeria Simulator,0.00,7846,580,8426
738080,Creatio Ex Nihilo: Aition,0.79,3,4,7
738130,Get Dis Money,3.99,1,0,1
738210,Galactic Orbital Death Sport,10.29,6,0,6
738260,Survivor of Eschewal,1.99,1,4,5
738290,SpaceCoaster VR,1.69,2,1,3
738350,Dream Pets VR,3.99,4,11,15
738430,Save the Lamb,2.89,26,50,76
738440,MazeQuest 2,0.79,5,0,5
738450,Knights of the Drowned Table,11.39,4,6,10
738470,God Of Thunder,0.00,25,0,25
738480,Find Pixel,2.09,2,0,2
738500,The Parallax Effect,0.00,94,112,206
738520,Breathedge,12.39,2867,229,3096
738530,New Gundam Breaker,39.99,433,467,900
738540,Tales of Vesperia: Definitive Edition,34.99,555,66,621
738550,Spike Volleyball,34.99,29,42,71
738560,Fariwalk: The Prelude,0.79,12,3,15
738580,Wars and Battles: Normandy,7.19,7,0,7
738590,Wars and Battles: October War,10.29,1,0,1
738600,Odyssey VR - The Deep Space Expedition,9.29,6,5,11
738610,Train Station Simulator,14.49,115,50,165
738620,The Reaction,2.09,3,0,3
738650,Seers Isle,10.99,71,3,74
738700,Secret of the Rendrasha Blade,3.99,6,0,6
738720,Bug Attack!,0.79,2,0,2
738730,Family Jewels,7.19,4,1,5
738760,the Line,3.89,20,12,32
738840,わがままアリスと百日戦争 -Brutal Alice and the Hundred Day's War-,0.00,65,5,70
738860,Jetstream,7.19,13,1,14
738880,Pain of War,0.00,33,22,55
738900,Winter's Symphonies,5.99,1,0,1
738920,Sexy Serial Killer,2.09,37,36,73
739000,Grobda Remix,1.69,410,143,553
739010,The Blue Box,3.99,3,0,3
739030,The Fog,7.19,4,8,12
739050,Deck Casters,12.39,109,8,117
739100,Blink: Rogues,3.99,6,1,7
739170,Parker & Lane: Twisted Minds,10.29,2,5,7
739180,AchBall,0.79,21,1,22
739190,AntVentor,4.99,125,11,136
739200,Great War 1914,0.79,10,9,19
739210,My Coloring Book: Transport,0.79,32,4,36
739220,Ark Noir,7.19,18,6,24
739240,The Ghosts of Hackney Mills,1.69,5,5,10
739260,Golden Hornet,0.00,126,9,135
739290,Dark Old Sun,2.09,15,0,15
739350,Zombie Pop,0.79,20,34,54
739360,Poly Island,4.99,4,1,5
739410,Zorbit's Orbits,0.79,12,4,16
739690,Now Man Flies,0.79,17,10,27
739710,Monsterplants vs Bowling - Arcade Edition,3.99,1,0,1
739720,Penkura,7.19,5,2,7
739730,Awe of Despair,5.79,6,4,10
739780,LVL99: AxeRage,7.19,2,1,3
739800,Verzaken! VR Adventure,2.09,6,4,10
739810,Odd Island,1.69,31,7,38
739850,Goblins Keep Coming - Tower Defense,1.69,17,2,19
739880,アルカナリッター,0.00,6,1,7
739890,Dogstar,1.69,4,4,8
739940,Guide The Ball,1.69,7,2,9
739950,Fruit Attacks VR,11.39,8,0,8
739960,Kokoda VR,0.00,23,3,26
739980,Let`s not stay friends,4.79,106,15,121
739990,Lucky Panda,2.89,38,46,84
740000,绝境幸存者 Escape Zombie Land,5.79,26,2,28
740040,Play with Gilbert,7.00,47,8,55
740060,Virality,1.69,0,3,3
740070,Dead Link: Pages Torn,5.79,6,4,10
740080,Deadly Days,5.79,20,3,23
740090,Lost Grimoires 3: The Forgotten Well,11.39,27,11,38
740100,Last Defense,0.79,0,14,14
740110,PhysicsN,3.19,12,2,14
740150,Burn, Clown, Burn!,0.79,3,4,7
740170,Unexpected End,7.19,2,1,3
740200,The Mercury Man,2.99,419,72,491
740220,PeoplePackages,0.79,2,2,4
740230,Just Ski - a physics game by Jeff Weber,2.09,47,12,59
740240,Snake Eyes Dungeon,0.79,18,12,30
740250,Neos VR,0.00,47,5,52
740260,Crimson Imprint plus -Nonexistent Christmas-,1.69,1364,112,1476
740280,Preventive Strike,1.69,11,8,19
740290,Irony Of Nightmare,0.79,211,32,243
740300,Hide N Seek VR,3.99,3,1,4
740320,Djilyaro,0.79,6,6,12
740340,METATRON CUBE,9.29,3,2,5
740350,Stay Woke Etheral Edition,1.69,3,1,4
740390,Terrorist Elimination,4.79,5,17,22
740400,Elevator... to the Moon!,7.19,15,2,17
740410,Puzzle Chambers,2.09,36,5,41
740470,Echoed World,0.00,398,140,538
740500,Eseapner,7.19,3,1,4
740520,Mystery Tales: The Twilight World Collector's Edition,7.19,0,1,1
740550,Record of Agarest War Mariage , アガレスト戦記 Mariage ,36,14,50
740560,star of lemutia,7.19,0,1,1
740570,illie,1.69,53,8,61
740600,Gachimuchi,1.10,79,38,117
740720,Masked and Mysterious,7.19,2,3,5
740730,Station Commander,3.99,1,2,3
740780,OnsenVR,6.19,10,0,10
740790,Goldmine,0.79,72,21,93
740810,Pleasure Puzzle:Workshop,1.69,89,6,95
740950,OverKill,0.79,1,0,1
740990,Wurst Defender Coop Edition,1.69,2,0,2
741010,BALL GAME,0.79,1,0,1
741100,Save the Halloween,1.69,9,12,21
741120,Solar System,0.79,14,19,33
741250,The Sand Man,2.09,41,1,42
741260,Mobile Empire,7.19,587,269,856
741320,The Song of Terminus  終焉的迴響:護界者之歌,0.00,29,29,58
741360,VR Hybrid War 2117 - VR 混合战争 2117,3.99,1,0,1
741390,最強の囲碁 ～名人への道～ / Igo Meijin,62.99,1,0,1
741400,Wands,11.39,21,4,25
741430,Titanic VR,15.49,94,21,115
741450,Immortal Heroes,0.79,21,56,77
741490,Atlantis VR,1.69,18,27,45
741500,John, The Zombie,7.19,109,66,175
741510,The Hong Kong Massacre,15.49,223,83,306
741560,Space Lagat,0.79,16,4,20
741590,Hex Commander: Fantasy Heroes,0.00,101,43,144
741620,Seal Guardian,0.79,1,1,2
741630,Reroll: Back to the throne,0.79,29,11,40
741650,Holy Towers,3.99,2,4,6
741670,Easy Red,2.99,516,129,645
741720,Sector 177,3.19,8,10,18
741770,Santa's vacation,1.69,7,4,11
741820,Prey: Typhon Hunter,0.00,106,206,312
741930,Hydroactive,1.99,1,3,4
741990,Wild Animal Sports Day,3.99,113,9,122
742010,Lab 03 Yrinth,1.99,6,10,16
742030,MahJong,3.99,6,4,10
742120,DRAGON QUEST® XI: Echoes of an Elusive Age™ - Digital Edition of Light,39.99,3663,281,3944
742150,Heart of the House,4.79,28,1,29
742170,Dr. Frank's Build a Boyfriend,0.00,117,18,135
742220,Escape Camp Waddalooh,3.99,2,0,2
742230,A Day For A Kitten,1.69,24,11,35
742250,OPUS: Rocket of Whispers,6.19,355,28,383
742300,Mega Man 11 / ロックマン11 運命の歯車!!,24.99,1516,114,1630
742340,Super BoxMan Ultra,0.79,8,3,11
742360,全民王者,1.69,6,4,10
742380,Spreadstorm,9.29,15,1,16
742460,Marble Skies,7.19,119,17,136
742470,Chronicles of cyberpunk,0.00,12,0,12
742480,The Big Journey,3.99,92,9,101
742500,Nonogram - Master's Legacy,0.00,36,15,51
742530,Roguemance,4.99,30,7,37
742540,Keep Rollin!,1.69,15,5,20
742630,Wonky Ship,0.00,25,14,39
742700,Empire Deluxe Combined Edition,15.49,28,4,32
742900,Sleeping Dawn,5.79,41,19,60
742990,Sanguo: War Under Heaven,0.00,4,2,6
743000,Progeny VR,0.00,6,2,8
743070,Paddle Master VR,2.89,1,0,1
743090,Defiance 2050,0.00,636,978,1614
743100,dsync,9.99,1,0,1
743110,Shit Storm,1.69,15,2,17
743130,MewnBase,4.79,245,12,257
743190,Zap Zap Zombie Cats,0.00,27,17,44
743230,Baseball Mogul 2018,23.79,4,0,4
743330,Super Hyperactive Ninja,5.79,8,1,9
743340,Tanks Meet Zombies,8.99,4,1,5
743350,Slay.one,7.19,63,22,85
743360,Haste Heist,7.19,3,0,3
743370,Soccer Manager 2018,0.00,274,139,413
743390,DISTRAINT 2,6.19,456,8,464
743410,Idolzzz,0.79,8,3,11
743420,Temple of Spikes,7.19,3,0,3
743450,Monster Prom,9.29,2101,274,2375
743480,HexaMon,7.19,3,1,4
743550,COSMONAUT,5.19,9,0,9
743640,Achievement Clicker,0.79,243,125,368
743660,Boot Hill Blaster,0.79,9,0,9
743830,SuperTrucks Offroad,7.19,21,12,33
743890,Mega Man X Legacy Collection / ロックマンX アニバーサリー コレクション,15.99,529,292,821
743900,Mega Man X Legacy Collection 2 / ロックマンX アニバーサリー コレクション 2,15.99,267,122,389
743940,Stand by you,3.99,11,0,11
743990,Private Detective Punch Drunk,2.89,1,1,2
744010,Mount Hill,3.99,5,8,13
744040,Street Heat,5.79,17,5,22
744050,Space Invaders Extreme,15.49,69,7,76
744060,Groove Coaster,15.49,562,153,715
744170,Starfighter Neon,0.79,2,0,2
744190,Rusty Lake Paradise,2.89,1004,63,1067
744220,AI Dummy,1.69,18,20,38
744240,FISK,1.69,10,0,10
744260,Legend of Homebody,4.79,125,18,143
744270,Rise of Ages,13.49,57,13,70
744400,TRATEL64,0.00,71,29,100
744420,Adventures Of Pipi,0.79,77,39,116
744430,Deep GachiGASM,1.69,82,17,99
744440,The Breeding: The Fog,3.99,3,16,19
744450,Water Density,5.19,0,1,1
744460,BE THE HERO,15.49,10,8,18
744520,NEKO-NIN exHeart +PLUS Nachi,1.69,139,8,147
744550,Tactical Operations,1.69,5,11,16
744590,Starship Clicker,0.79,15,6,21
744600,Balloonatics,7.19,20,0,20
744610,TAD: That Alien Dude,3.99,1,4,5
744630,Mystery Stone from Heaven,5.19,2,1,3
744660,Dream Channel,0.00,5,3,8
744670,WORLDS AT WAR (Monitors & VR),15.49,55,23,78
744710,Kungfu Beggar,4.79,17,19,36
744720,The Silence Outside,7.19,1,4,5
744750,Devil and the Fairy,7.19,18,7,25
744760,Epic Royal,0.79,2,6,8
744800,Banyu Lintar Angin - Little Storm -,0.00,367,13,380
744810,A Raven Monologue,0.00,1405,69,1474
744890,TEEN DATE SIMULATOR,7.19,0,1,1
744900,Dead Frontier 2,0.00,4814,2179,6993
744940,Blue Whale,2.89,16,12,28
745000,Card Crawl,2.09,72,15,87
745030,Squarism,2.39,21,1,22
745060,Hunter of Antiques,2.09,5,3,8
745090,ROMBIE,6.19,21,3,24
745120,Pinball,3.99,1,3,4
745130,Rage Room,11.99,9,7,16
745180,Bike of the Wild,3.99,9,13,22
745220,There Is A Genie In My Szechuan Sauce,1.69,208,60,268
745250,YAPP: Yet Another Puzzle Platformer,1.69,15,1,16
745280,まぜっこタワー,7.19,0,2,2
745330,StrikeForce Kitty,5.79,71,11,82
745340,Super Meat Shooter,0.79,13,17,30
745370,Purple Heart,2.89,36,17,53
745380,Znkl - 177,0.79,19,18,37
745400,Kebab it Up!,1.69,24,6,30
745420,Tronix Defender,3.99,2,2,4
745500,Pixel Space Battles,0.79,10,21,31
745510,Fidget Spinner In Space,0.79,43,16,59
745520,RoboVDino,3.99,5,0,5
745530,Draft Day Sports: Pro Basketball 2018,11.39,7,6,13
745550,The Valley In My Mind,0.00,5,3,8
745560,Overclocked,0.00,158,15,173
745630,The redemption of pancakes,0.79,1,1,2
745650,Cross Pixels,5.19,5,1,6
745660,Sockman,2.89,12,0,12
745670,3D Tower,0.79,22,46,68
745720,Crazy Appliances 疯狂电器,3.99,15,0,15
745740,Reflex,0.79,162,41,203
745750,Viking Village,3.99,1,2,3
745760,Perceptions of the Dead,0.00,243,19,262
745790,Chambara,5.19,11,1,12
745810,SAS,11.39,87,24,111
745820,贤者挽歌之马略卡协奏曲,2.09,6,1,7
745830,Dragon Sinker,8.99,12,5,17
745850,KARAKARA2,7.19,388,20,408
745870,Prehistorik,7.19,5,3,8
745880,東方天空璋 ～ Hidden Star in Four Seasons.,11.39,4114,53,4167
745890,This Is Not A Jumping Game,2.89,104,3,107
745900,Tank of War-VR,15.49,6,5,11
745930,Ancient Treasure 法爾斯編年史：上古秘寶,7.19,13,6,19
745940,Quanect,1.69,28,10,38
745950,Apparition,7.19,31,3,34
745960,A Sky Full of Stars,13.99,205,10,215
745970,Terminal Conflict,23.79,12,3,15
746000,Haxor,5.19,10,1,11
746010,Rig or Skill: PC Brawl,0.00,10,9,19
746020,Pit of Evil,7.99,3,5,8
746050,MORE SWEATER? OK! (Standalone),1.69,4,0,4
746090,Breath of Warfare,1.69,3,5,8
746110,Technosphere - Collector's Edition,5.19,13,2,15
746120,Underground Gossip,0.79,11,17,28
746140,The Walking Zombie: Dead City,2.09,150,64,214
746220,Monarch of Greed - Act 1,0.79,15,0,15
746240,Flip the Table,1.69,2,4,6
746280,Alpha Locus VR,0.00,17,1,18
746300,Rasty Pelican,3.99,0,2,2
746340,HeadSquare - Multiplayer VR Ball Game,1.69,1,1,2
746350,Air Combat Arena,0.79,26,16,42
746360,Orblitz,0.79,4,0,4
746400,Speed Dating for Ghosts,5.19,112,5,117
746410,Stop Santa - Tower Defense,0.79,28,9,37
746420,Broken Minds,5.19,10,1,11
746430,Slumlord Simulator,2.89,5,5,10
746490,Happy Santa,2.89,25,46,71
746500,Totally Realistic Sledding VR,7.19,7,1,8
746540,Space Panic Defense,3.99,10,6,16
746560,Gadgeteer,11.39,11,0,11
746570,Box Looter 2018,0.79,21,9,30
746620,Bakery,5.79,50,8,58
746660,Throw Anything,9.29,15,3,18
746680,Bounce Rescue!,1.69,4,3,7
746710,Cypher,3.99,174,13,187
746760,Outside,4.79,9,21,30
746770,Bunny Mania 2,3.99,3,0,3
746800,Pure Mind,3.19,18,15,33
746840,Chronicles of Magic: Divided Kingdoms,11.39,9,5,14
746860,Rail Recon,0.00,22,1,23
746880,Spoxel,11.39,14,5,19
746890,Skript,3.99,2,2,4
746900,A song in the void,11.39,10,0,10
746910,Chicken Farm 2K17,0.00,147,62,209
746920,Rapid Tap,0.00,294,26,320
746930,OrbusVR: Reborn,34.99,678,162,840
746940,Nippon Marathon,11.99,122,11,133
746990,Prelude: Psychological Horror Game,4.79,3,5,8
747050,Portal Journey: Portarius,2.09,19,3,22
747090,Deep Space: Unknown Universe,3.99,3,1,4
747100,MILKY BOOBS,3.99,28,31,59
747120,Keyboard Warrior,2.89,1,1,2
747160,BAPTISM,1.69,4,0,4
747190,Achievement Lurker: Dad Jokes,1.69,23,8,31
747200,Keplerth,10.29,227,43,270
747210,Voyage Senki VR 海洋传说 VR,0.00,14,10,24
747230,Cosmic Buddies Town,2.09,1,0,1
747240,XL1-ClippingPoint,0.00,33,21,54
747260,KungFu Town VR,10.29,8,9,17
747310,Hyper Knights: Battles,3.99,23,19,42
747320,Bravium,5.79,37,10,47
747330,The adventure of Kroos,6.19,14,6,20
747340,Unforgiving - A Northern Hymn,11.39,415,74,489
747360,Gray Dawn,15.49,180,24,204
747470,Doughlings: Arcade,3.99,54,2,56
747540,AcChen - Tile matching the Arcade way,2.89,5,0,5
747590,Drive//Shaft,0.79,40,25,65
747620,Joggernauts,11.39,20,1,21
747650,The Padre,15.49,22,1,23
747690,Sinister Halloween,7.19,6,1,7
747700,Space Shaft,0.79,7,6,13
747730,Operation Red Dragon,7.19,2,2,4
747750,D.F.R.: The Light,0.79,4,0,4
747770,Super Shoot Owl,0.00,16,10,26
747790,Olson's Boxing Challenge,2.09,10,3,13
747810,Flow Handcrafted,1.69,2,0,2
747820,Terra Tanks: Defenders of the Earth,0.79,1,0,1
747850,Warm Village 暖暖村物语,12.39,79,26,105
747910,Disassembly 3D,23.79,27,25,52
747920,Hero Plus,0.00,46,58,104
747930,Battle Ion,1.69,2,3,5
747970,Scions of Fate,0.00,37,32,69
747980,Puzzle Blocks,0.79,2,0,2
747990,Project Cabin,1.69,11,6,17
748010,Space Rocks,2.09,4,0,4
748040,State of War : Warmonger / 蓝色警戒 (Classic 2000),7.19,60,9,69
748050,Initiation,9.29,4,5,9
748060,SchoolJump,0.79,3,2,5
748110,Kitten Madness,5.19,4,2,6
748130,Sugy the Christmas elf,2.09,3,2,5
748150,The Love Boat,9.99,19,5,24
748270,VR Roller Coaster - Cave Depths,0.79,5,2,7
748300,Treasure Hunter Simulator,13.49,192,122,314
748310,Trio Adventures,2.09,13,1,14
748360,MY HERO ONE'S JUSTICE,49.99,673,137,810
748370,STAND OUT : VR Battle Royale,19.49,749,207,956
748420,Beat the Blitz,0.00,13,2,15
748430,Cube Color,2.89,8,9,17
748460,RealFlight 8,78.99,25,9,34
748480,Wild Romance: Mofu Mofu Edition,11.39,39,10,49
748490,The Legend of Heroes: Trails of Cold Steel II,29.99,872,36,908
748520,Tevris,2.89,0,4,4
748540,Solitaire,3.99,4,5,9
748580,Bridge to Another World: The Others Collector's Edition,7.19,1,0,1
748600,Meme Dragons,5.19,14,4,18
748610,Airport Madness 3D: Volume 2,15.49,28,12,40
748650,Carnage in Space: Ignition,3.99,4,0,4
748660,Tom's Mansion,0.00,5,2,7
748670,Skydiving Simulator VR,3.99,0,4,4
748720,ATV Simulator VR,3.99,1,1,2
748730,Seek Not a Lighthouse,3.99,6,1,7
748760,Soldier of Failure: Operation Zombie,2.89,16,36,52
748800,Savage Offroad,0.00,9,8,17
748820,Monstrous,11.39,4,3,7
748830,Yanone: Letter Splatter,0.79,2,0,2
748880,External Visions,0.00,12,5,17
748890,Choice of Rebels: Uprising,5.19,74,3,77
748910,SpacePig,3.99,1,0,1
748930,Brink of Extinction,2.89,8,5,13
748940,Rise of Legions,0.00,382,124,506
748970,Zen Chess: Mate in One,0.79,28,3,31
748980,Tico,3.99,4,0,4
748990,The Z Axis: Continuum,7.19,2,0,2
749010,Yatzy,3.99,3,2,5
749040,Battle Runner,0.79,9,10,19
749050,The 111th Soul,0.79,64,25,89
749080,Mystery Case Files: The Revenant's Hunt Collector's Edition,7.19,1,3,4
749110,Bold Blade,5.79,5,1,6
749130,SK8,1.59,6,7,13
749140,Prehistorik 2,7.19,19,1,20
749150,Thrushbriar Hall,7.19,0,1,1
749180,Bridge Trek,0.00,12,3,15
749200,Offensive Dimensions,2.89,6,0,6
749220,Pixel Zombie,0.79,22,14,36
749250,7th Sector,10.29,98,13,111
749270,Magic Siege - Defender,3.99,21,19,40
749320,Alma,1.69,3,0,3
749340,Chocolate makes you happy,0.79,33,9,42
749370,The Perfect Sniper,13.49,13,12,25
749410,Season's Beatings,7.19,26,4,30
749470,TAOTH - The Adventures of the Herkulez,2.09,2,0,2
749480,Station 228,0.79,6,20,26
749510,Hell Survive,0.79,52,16,68
749520,樱之杜†净梦者 / Sakura no Mori † Dreamers,13.99,302,18,320
749540,Wild Wolf,7.19,74,49,123
749550,Lawnmower Game 2: Drifter,0.79,10,14,24
749560,Cycle 28,1.99,31,1,32
749570,Plandzz 2,0.79,15,1,16
749580,All That Remains,2.89,14,13,27
749600,Insects runner,0.79,11,9,20
749650,Barrimean Jungle,0.79,0,1,1
749670,Spinning Around,0.99,23,3,26
749700,Karate Krab,6.99,10,0,10
749710,Imperi,0.79,2,2,4
749730,While you are Downloading,0.79,18,3,21
749780,DEAD DOZEN Escape,7.19,231,292,523
749800,PixelJunk™ Monsters 2,11.39,66,43,109
749830,Moon Bullet,0.79,10,5,15
749840,The Boogie Man,2.09,31,7,38
749850,DragonFangZ - The Rose & Dungeon of Time,19.49,73,17,90
749860,Super Sportmatchen,11.39,11,2,13
749870,MyTD 我的塔防,0.79,22,12,34
749880,Just Jump,0.79,53,13,66
749890,The Hanged Man,2.09,29,1,30
749900,Feed the Animals,0.79,1,1,2
749920,Eternal Dread,7.19,21,9,30
749960,Townsmen VR,7.19,93,33,126
749980,Illusion: A Tale of the Mind,15.99,12,4,16
749990,Trigonometry,0.99,23,2,25
750010,Combat Tested,15.49,35,13,48
750020,Moving Day,1.69,3,1,4
750040,Finger Ninja,0.79,11,10,21
750070,Motorbike Garage Mechanic Simulator,15.49,16,17,33
750080,Dead Climb,3.99,3,1,4
750170,Diesel Railcar Simulator,12.39,124,6,130
750210,Last Anime boy: Saving loli,0.79,65,35,100
750240,Ascending Madness,7.19,3,0,3
750270,Hover X Souls: Git Gud Edition,3.99,2,2,4
750330,Air Hockey,2.09,19,10,29
750350,Google Spotlight Stories: Piggy,0.00,15,0,15
750360,Google Spotlight Stories: On Ice,0.00,18,0,18
750420,Super Dashmatch,7.19,4,1,5
750440,Skylight,11.39,11,7,18
750450,Gunlock,0.79,38,1,39
750460,WRONGED,0.79,10,2,12
750470,War Brokers,3.99,43,8,51
750500,Socketeer,7.19,5,2,7
750620,Naughty Elves,3.99,2,1,3
750660,Knockout Checkers Chamber,4.79,44,7,51
750670,SUSHIDO VS ZOMBIES,2.89,1,0,1
750710,CRONEWORLD RPG ADVENTURE - 1,2.09,1,1,2
750740,Slice the Ice,1.69,1,2,3
750770,Labyronia Elements,4.79,11,2,13
750780,Christmas Puzzle 2,7.19,7,0,7
750790,Hollow Throne,0.79,7,3,10
750800,Egress,11.39,70,31,101
750850,The Dream Collector,1.69,47,9,56
750870,JumpBall 2,1.69,3,1,4
750900,Fight desserts,0.79,2,8,10
750920,Shadow of the Tomb Raider,44.99,10832,4408,15240
750930,Sudoku,1.68,17,11,28
750960,Yissa Deep Realms,3.99,55,6,61
750990,NEKO-NIN exHeart +PLUS Saiha,1.69,93,5,98
751080,Strange Things,0.79,3,9,12
7510,X-Blades,6.99,1566,981,2547
751110,OVERVIEW: A Walk Through The Universe,9.99,45,15,60
751200,Puzzle Tactics,0.79,11,5,16
751220,ETHEREAL,7.19,37,1,38
751240,Fractured Lands,19.49,218,183,401
751250,Big Tower Tiny Square,0.79,42,8,50
751260,Astrohazard Solutions Ltd.,0.00,7,0,7
751280,Snail Trek - Chapter 1: Intershellar,0.00,82,3,85
751300,Alice Mystery Garden,3.99,90,4,94
751330,Battery Jam,11.39,14,5,19
751340,ASSAULT GUNNERS HD EDITION,7.19,38,13,51
751350,Deadly Contact,0.00,18,4,22
751380,Sacred Four,3.99,10,3,13
751400,The Turdler,1.69,2,1,3
751430,Puzzle of Santa Girl VR,11.39,1,1,2
751440,VR Kanojo / VRカノジョ,32.99,513,125,638
751470,Deadstep,3.99,20,6,26
751480,Vector Velocity,2.89,5,2,7
751500,TINY METAL,19.99,130,49,179
751530,Dog Fight Super Ultra Deluxe,5.79,1,0,1
751540,Duel Jousting,3.99,2,2,4
751550,The Same Crime,0.00,5,3,8
751580,Mankind Defender (Restocked),1.69,3,2,5
751590,Dinosaurs A Prehistoric Adventure,0.00,66,94,160
751640,Dead Dungeon,3.99,69,0,69
751660,War Truck Simulator (Restocked),1.69,1,6,7
751670,Cloud Chasers - Journey of Hope,3.99,5,1,6
751680,C64 & AMIGA Classix Remakes Sixpack 2,4.79,2,0,2
751690,The Mammoth: A Cave Painting,0.00,480,52,532
751730,Tennis Arcade VR,7.19,10,1,11
751740,Roller Coaster Egypt VR,1.69,0,3,3
751780,Forager,14.99,1666,209,1875
751870,Chopper Battle New Horizon,7.19,0,1,1
751950,TACTICAL,2.89,8,0,8
751970,Plox Neon,3.99,14,2,16
752000,Bug Battle,0.79,1,2,3
752020,The Apartment,7.19,12,10,22
752030,Paradise Lost: FPS Cosmic Horror Game,4.79,4,5,9
752050,Virtual Reality Girls,9.29,19,13,32
752080,Intergalactic traveler: The Omega Sector,1.69,1,0,1
7520,Two Worlds II HD,14.99,3054,2051,5105
752180,One Night,0.00,11,1,12
752200,VR Dunhuang,7.19,8,2,10
752300,Forestation,2.89,24,18,42
752310,Flying Salvager,2.89,4,6,10
752330,Shape of America: Episode One,3.99,33,3,36
752360,Fallen Mage (Restocked),1.69,2,1,3
752380,TERRORHYTHM (TRRT) - Rhythm driven action beat 'em up!,15.49,46,13,59
752400,Frozen Drift Race (Restocked),1.69,1,4,5
752430,Arcade Love / ゲーセンラブ。,14.49,3,0,3
